point_id,latitude,longitude,ndvi_30to45,ndvi_60to90,ndvi_trend,ndvi_anomaly
157,,,0.5708500000000001,0.33415,-0.23670000000000008,0.2708500000000001
158,,,0.5639000000000001,0.31220000000000003,-0.25170000000000003,0.2639000000000001
159,,,0.5603,0.25525000000000003,-0.30505,0.26030000000000003
160,,,0.51315,0.26345,-0.24969999999999998,0.21315
161,,,0.3992,0.27055,-0.12865,0.09920000000000001
162,,,0.55965,0.3936,-0.16604999999999998,0.25965
163,,,0.5248,0.34005,-0.18475000000000003,0.22480000000000006
164,,,0.5670000000000001,0.45125000000000004,-0.11575000000000002,0.26700000000000007
165,,,0.43025,0.521,0.09075,0.13025000000000003
166,,,0.54345,0.7325,0.18905000000000005,0.24345
167,,,0.5187,0.767,0.24829999999999997,0.21870000000000006
168,,,0.53925,0.6475500000000001,0.10830000000000006,0.23925000000000002
169,,,0.70075,0.7209,0.02015,0.40075
170,,,0.6464000000000001,0.7148,0.0683999999999999,0.3464000000000001
171,,,0.40090000000000003,0.44595,0.04504999999999998,0.10090000000000005
172,,,0.47445000000000004,0.61975,0.14529999999999998,0.17445000000000005
173,,,0.54515,0.63,0.08484999999999998,0.24515000000000003
174,,,0.43235,0.47750000000000004,0.04515000000000002,0.13235000000000002
175,,,0.6042500000000001,0.7232000000000001,0.11895,0.3042500000000001
176,,,0.6754,0.49885,-0.17654999999999998,0.3754
177,,,0.6549,0.7196,0.06469999999999998,0.35490000000000005
178,,,0.5937,0.7568,0.16310000000000002,0.2937
179,,,0.6073500000000001,0.66085,0.05349999999999999,0.30735000000000007
180,,,0.59995,0.7160000000000001,0.1160500000000001,0.29995
181,,,0.59955,0.7066,0.10704999999999998,0.29955000000000004
182,,,0.5731,0.65905,0.08594999999999997,0.27310000000000006
183,,,0.6258,0.7377,0.1119,0.32580000000000003
184,,,0.6101,0.6661,0.05600000000000005,0.3101
185,,,0.5736,0.5759500000000001,0.0023500000000000743,0.2736
186,,,0.63765,0.7506,0.11295,0.33765000000000006
187,,,0.71685,0.7206,0.003750000000000031,0.41685
188,,,0.6546000000000001,0.72285,0.06824999999999992,0.3546000000000001
189,,,0.70665,0.64195,-0.06469999999999998,0.40665
190,,,0.6950000000000001,0.57325,-0.12175000000000002,0.3950000000000001
191,,,0.6026,0.57725,-0.025349999999999984,0.30260000000000004
192,,,0.5948,0.59985,0.005049999999999999,0.2948
193,,,0.73805,0.6434000000000001,-0.0946499999999999,0.43805
194,,,0.6218,0.6187,-0.0030999999999999917,0.32180000000000003
195,,,0.64735,0.6698000000000001,0.02245000000000008,0.34735
196,,,0.6567000000000001,0.5901500000000001,-0.06655,0.3567000000000001
197,,,0.7318,0.6036,-0.12819999999999998,0.4318
198,,,0.6513,0.6667500000000001,0.015450000000000075,0.3513
199,,,0.5894,0.5218,-0.0676,0.28940000000000005
200,,,0.73075,0.5024000000000001,-0.22834999999999994,0.43075
201,,,0.68605,0.5487000000000001,-0.13734999999999997,0.38605000000000006
202,,,0.66535,0.5256000000000001,-0.13974999999999993,0.36535
203,,,0.62075,0.5557,-0.06505000000000005,0.32075000000000004
204,,,0.4378,0.55495,0.11715000000000003,0.13780000000000003
205,,,0.57045,0.5657,-0.004750000000000032,0.27045
206,,,0.5675,0.53685,-0.030649999999999955,0.2675
207,,,0.57355,0.5417000000000001,-0.031849999999999934,0.27355
208,,,0.4928,0.50565,0.012850000000000028,0.19280000000000003
209,,,0.6387,0.5387500000000001,-0.09994999999999998,0.33870000000000006
210,,,0.6088,0.48985,-0.11895,0.3088
211,,,0.6454000000000001,0.57145,-0.07395000000000007,0.3454000000000001
212,,,0.5828,0.5872,0.0044000000000000705,0.2828
213,,,0.54415,0.62385,0.0797,0.24415000000000003
214,,,0.5375,0.6307,0.09320000000000006,0.2375
215,,,0.57875,0.6092000000000001,0.030450000000000088,0.27875
216,,,0.58585,0.60965,0.023800000000000043,0.28585
217,,,0.64815,0.6345500000000001,-0.013599999999999945,0.34815
218,,,0.5744,0.6072000000000001,0.03280000000000005,0.27440000000000003
219,,,0.6495500000000001,0.61205,-0.03750000000000009,0.3495500000000001
220,,,0.65285,0.5862,-0.06664999999999999,0.35285000000000005
221,,,0.6794,0.502,-0.1774,0.3794
222,,,0.6111500000000001,0.5754,-0.03575000000000006,0.3111500000000001
223,,,0.6296,0.6000500000000001,-0.029549999999999965,0.32960000000000006
224,,,0.5773,0.56405,-0.013249999999999984,0.27730000000000005
225,,,0.622,0.57845,-0.04354999999999998,0.322
226,,,0.5987,0.5887,-0.010000000000000009,0.2987
227,,,0.6492,0.4904,-0.1588,0.3492
228,,,0.6585500000000001,0.50725,-0.1513000000000001,0.3585500000000001
229,,,0.55345,0.497,-0.05645,0.25345
230,,,0.45505,0.5547500000000001,0.09970000000000007,0.15505000000000002
231,,,0.27890000000000004,0.47555000000000003,0.19665,-0.021099999999999952
232,,,0.32035,0.24705000000000002,-0.0733,0.020350000000000035
233,,,0.64235,0.6597500000000001,0.017400000000000082,0.34235
234,,,0.59955,0.6733,0.07374999999999998,0.29955000000000004
235,,,0.58845,0.624,0.03554999999999997,0.28845000000000004
236,,,0.5904,0.68235,0.09194999999999998,0.29040000000000005
237,,,0.5979,0.56025,-0.03764999999999996,0.2979
238,,,0.60045,0.64485,0.044399999999999995,0.30045000000000005
239,,,0.56175,0.65225,0.09050000000000002,0.26175
240,,,0.5221,0.69065,0.16854999999999998,0.22210000000000002
241,,,0.64515,0.6189,-0.026249999999999996,0.34515
